,favorite_count,retweet_count,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage
139,29957,8805,8.3954932636e+17,2017-03-08 18:52:12,Twitter for iPhone,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",12.0,10.0,Sammy,
140,29684,7422,8.39239871831e+17,2017-03-07 22:22:32,Twitter for iPhone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,13.0,10.0,Nelly,
141,12183,2357,8.38921590096e+17,2017-03-07 01:17:48,Twitter for iPhone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,13.0,10.0,nan,
143,24664,5484,8.38476387338e+17,2017-03-05 19:48:43,Twitter for iPhone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,13.0,10.0,Paisley,
144,1824,370,8.38150277551e+17,2017-03-04 22:12:52,Twitter for iPhone,@markhoppus 182/10,182.0,10.0,Albus,
145,19183,3582,8.38083903487e+17,2017-03-04 17:49:08,Twitter for iPhone,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,13.0,10.0,Neptune,
146,4204,495,8.37482249357e+17,2017-03-03 01:58:22,Twitter for iPhone,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,13.0,10.0,Quinn,
147,23074,6005,8.37366284875e+17,2017-03-02 18:17:34,Twitter for iPhone,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,13.0,10.0,Belle,
149,21029,5237,8.36753516572e+17,2017-03-01 01:42:39,Twitter for iPhone,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,12.0,10.0,nan,doggo
151,16037,3337,8.36380477523e+17,2017-02-28 01:00:19,Twitter for iPhone,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",12.0,10.0,Zooey,pupper
152,20924,4935,8.36001077879e+17,2017-02-26 23:52:43,Twitter for iPhone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13.0,10.0,Dave,
153,19447,4121,8.35574547219e+17,2017-02-25 19:37:50,Twitter for iPhone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11.0,10.0,Jersey,
155,8503,1939,8.35264098649e+17,2017-02-24 23:04:14,Twitter for iPhone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12.0,10.0,nan,
156,28552,6516,8.35172783152e+17,2017-02-24 17:01:22,Twitter for iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12.0,10.0,Hobbes,
157,11838,1878,8.3493163377e+17,2017-02-24 01:03:08,Twitter for iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12.0,10.0,nan,
158,14993,2882,8.34574053764e+17,2017-02-23 01:22:14,Twitter for iPhone,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13.0,10.0,Burt,doggo
159,10512,1899,8.34458053274e+17,2017-02-22 17:41:18,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12.0,10.0,Lorenzo,
160,17194,4130,8.341673447e+17,2017-02-21 22:26:07,Twitter for iPhone,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,11.0,10.0,nan,
161,14296,2512,8.34086379324e+17,2017-02-21 17:04:24,Twitter for iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12.0,10.0,Lorenzo,
162,16728,3904,8.33826103417e+17,2017-02-20 23:50:09,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13.0,10.0,Carl,
163,22585,3636,8.33722901757e+17,2017-02-20 17:00:04,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13.0,10.0,Jordy,
164,22133,5513,8.33124694597e+17,2017-02-19 01:23:00,Twitter for iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12.0,10.0,nan,pupper
166,13017,3368,8.3268245769e+17,2017-02-17 20:05:43,Twitter for iPhone,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,13.0,10.0,Milky,
167,17379,3220,8.32636094638e+17,2017-02-17 17:01:29,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12.0,10.0,Trooper,
168,18792,3652,8.32369877332e+17,2017-02-16 23:23:38,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11.0,10.0,nan,
170,72,3,8.32088576586e+17,2017-02-16 04:45:50,Twitter for iPhone,@docmisterio account started on 11/15/15,11.0,15.0,nan,
171,13887,4746,8.3203280282e+17,2017-02-16 01:04:13,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12.0,10.0,Winston,doggo
172,369,39,8.31926988324e+17,2017-02-15 18:03:45,Twitter for iPhone,@UNC can confirm 12/10,12.0,10.0,nan,
173,11469,2059,8.31670449227e+17,2017-02-15 01:04:21,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13.0,10.0,Sophie,
174,9872,2632,8.31552930092e+17,2017-02-14 17:17:22,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13.0,10.0,Wyatt,
175,7117,1264,8.31315979192e+17,2017-02-14 01:35:49,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13.0,10.0,Rosie,pupper
176,13066,2350,8.31262627381e+17,2017-02-13 22:03:49,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12.0,10.0,Thor,
177,73397,19297,8.30583320585e+17,2017-02-12 01:04:29,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13.0,10.0,nan,
178,10804,3455,8.30097400375e+17,2017-02-10 16:53:37,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13.0,10.0,Oscar,
179,13441,2243,8.29861396167e+17,2017-02-10 01:15:49,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12.0,10.0,nan,
180,11519,2329,8.29449946869e+17,2017-02-08 22:00:52,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,10.0,nan,doggo
181,26952,8530,8.29141528401e+17,2017-02-08 01:35:19,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12.0,10.0,Zeke,
183,40241,12882,8.28708714937e+17,2017-02-06 20:55:28,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10.0,10.0,Callie,
184,6898,1305,8.28409743547e+17,2017-02-06 01:07:28,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12.0,10.0,nan,
185,13864,2554,8.28381637e+17,2017-02-05 23:15:47,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14.0,10.0,nan,doggo
186,13756,3344,8.28372645993e+17,2017-02-05 22:40:03,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,10.0,nan,
187,12923,3260,8.28046555563e+17,2017-02-05 01:04:17,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13.0,10.0,Cermet,
188,22180,5987,8.27933404142e+17,2017-02-04 17:34:40,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12.0,10.0,nan,pupper
189,8143,1082,8.27600520311e+17,2017-02-03 19:31:54,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,10.0,nan,
191,23767,5757,8.26958653329e+17,2017-02-02 01:01:21,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,10.0,nan,doggo
193,11117,2709,8.2659836527e+17,2017-02-01 01:09:42,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13.0,10.0,quite,
194,14614,2965,8.2624049407e+17,2017-01-31 01:27:39,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,10.0,George,
195,17299,3599,8.26115272273e+17,2017-01-30 17:10:04,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13.0,10.0,nan,
196,14025,2848,8.25829644528e+17,2017-01-29 22:15:05,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,10.0,Marlee,
197,20181,5244,8.25147591692e+17,2017-01-28 01:04:51,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,10.0,Arya,
198,7020,1483,8.25026590719e+17,2017-01-27 17:04:02,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,10.0,Einstein,puppo
199,16508,4069,8.24775126676e+17,2017-01-27 00:24:48,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12.0,10.0,nan,
200,12999,11848,8.24325613289e+17,2017-01-25 18:38:36,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13.0,10.0,nan,pupper
201,5255,679,8.24025158776e+17,2017-01-24 22:44:42,Twitter for iPhone,"""I wish we were dogs"" 14/10 for @BadlandsNPS https://t.co/50qq2DItPW",14.0,10.0,Alice,
203,14376,3031,8.23581115634e+17,2017-01-23 17:20:14,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11.0,10.0,Rumpole,
204,17437,4637,8.23322678128e+17,2017-01-23 00:13:17,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11.0,10.0,nan,
205,19139,3958,8.22975315408e+17,2017-01-22 01:12:59,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12.0,10.0,Benny,
206,14576,2622,8.22859134161e+17,2017-01-21 17:31:20,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12.0,10.0,Aspen,
207,16327,3423,8.22610361946e+17,2017-01-21 01:02:48,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12.0,10.0,Jarod,
208,31800,17209,8.22462944366e+17,2017-01-20 15:17:01,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14.0,10.0,Wiggles,pupper
211,8871,2030,8.21522889703e+17,2017-01-18 01:01:34,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13.0,10.0,Astrid,
212,13075,5053,8.21407182353e+17,2017-01-17 17:21:47,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14.0,10.0,nan,doggo
213,9718,2320,8.2114955467e+17,2017-01-17 00:18:04,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12.0,10.0,nan,
214,14021,2636,8.21044531882e+17,2017-01-16 17:20:45,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12.0,10.0,Iggy,
215,34984,11525,8.20749716846e+17,2017-01-15 21:49:15,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13.0,10.0,Snoop,
217,3706,648,8.20314633777e+17,2017-01-14 17:00:24,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14.0,10.0,Leo,
219,14305,5607,8.19924195358e+17,2017-01-13 15:08:56,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,11.0,10.0,Riley,doggo
220,10606,2271,8.19588359383e+17,2017-01-12 16:54:26,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13.0,10.0,Boomer,
221,2550,462,8.19238181065e+17,2017-01-11 17:42:57,Twitter Web Client,"Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv",10.0,10.0,nan,pupper
223,49960,21794,8.19006400882e+17,2017-01-11 02:21:57,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,14.0,10.0,Noosh,doggo
225,10971,2982,8.18614493329e+17,2017-01-10 00:24:38,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12.0,10.0,Kevin,
226,12127,2873,8.18536468981e+17,2017-01-09 19:14:36,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11.0,10.0,nan,
227,12197,2621,8.18259473186e+17,2017-01-09 00:53:55,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12.0,10.0,Odin,
228,5356,906,8.17908911861e+17,2017-01-08 01:40:55,Twitter for iPhone,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8",12.0,10.0,nan,
229,11901,3084,8.17777686765e+17,2017-01-07 16:59:28,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13.0,10.0,Jerry,"doggo, pupper"
231,6267,1131,8.17415592588e+17,2017-01-06 17:00:38,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11.0,10.0,nan,
232,9690,2326,8.17171292965e+17,2017-01-06 00:49:53,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13.0,10.0,Georgie,
233,9517,1927,8.17056546585e+17,2017-01-05 17:13:55,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11.0,10.0,Rontu,
234,11071,2361,8.16816676327e+17,2017-01-05 01:20:46,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12.0,10.0,nan,
235,33961,9366,8.16450570815e+17,2017-01-04 01:05:59,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,13.0,10.0,Cannon,
236,9927,2500,8.16091915477e+17,2017-01-03 01:20:49,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12.0,10.0,Furzey,
238,25057,9907,8.15966073409e+17,2017-01-02 17:00:46,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13.0,10.0,nan,pupper
239,10937,2625,8.15736392542e+17,2017-01-02 01:48:06,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11.0,10.0,Tuck,
